lat;long;featured
46.2059755;6.1614318;A
46.2080519;6.1614418;B
46.1588817;6.1614456;A
46.2798166;6.1614948;A
46.2002266;6.1615034;A
46.2050439;6.161571;B
46.1590583;6.1615889;A
46.3413467;6.1617204;A
46.207939710392;6.1617537129669;A
46.2772919;6.1617849;A
46.3774763;6.1617998;A
46.1889302;6.1618204;A
46.206513587756;6.161894815717;A
46.2051015;6.161897;A
46.2051015;6.161897;A
46.2031374;6.1619274;A
46.2031374;6.1619274;B
46.2031374;6.1619274;A
46.2031374;6.1619274;A
46.2031374;6.1619274;A
46.2031374;6.1619274;B
46.200277910218;6.1619289432522;A
46.208051776028;6.1619293347015;A
46.2638391;6.1619538;B
46.190476627266;6.1619783154526;A
46.2074238;6.1619839;A
46.1927354;6.1620453;A
46.207708168452;6.1620988766601;A
46.190622313346;6.1621578254089;A
46.283969;6.1622298;A
46.283969;6.1622298;A
46.2840812;6.1622744;A
46.2840812;6.1622744;B
46.2840812;6.1622744;A
46.2840812;6.1622744;A
46.2840812;6.1622744;A
46.209000909848;6.1623025114837;A
46.2798846;6.1623163;A
46.560621092861;6.1623239517212;A
46.3439158;6.1623408;A
46.2092688;6.162397;A
46.2085505524;6.16241670052;B
46.208935320402;6.1624657765045;A
46.208953775764;6.16246602229;A
46.209053588742;6.1624910625793;A
46.2071387;6.1625203;A
46.2843023;6.1625224;A
46.2892712;6.1625759;A
46.209000909848;6.1625814612213;A
46.2873509;6.1626005;A
46.209172909741;6.1626052513733;A
46.2888669;6.1626243;A
46.2888669;6.1626243;A
46.2888669;6.1626243;A
46.2888669;6.1626243;B
46.209369556294;6.162637683667;A
46.2632353;6.1626555;A
46.2632353;6.1626555;A
46.2078338;6.1627467;A
46.2078338;6.1627467;A
46.1595094;6.1628151;A
46.1595094;6.1628151;A
46.20782;6.16288;B
46.20782;6.16288;B
46.20782;6.16288;B
46.2082709;6.1628848;A
46.2078379;6.1628984;B
46.561203933163;6.1629440073791;A
46.2062988;6.1630324;A
46.2062988;6.1630324;A
46.2049673;6.1630377;A
46.2049673;6.1630377;A
46.2049673;6.1630377;A
46.2049673;6.1630377;A
46.2049673;6.1630377;A
46.2082964;6.1630633;A
46.21494032794;6.163064258844;A
46.2082967;6.1630892;A
46.2082967;6.1630892;A
46.214932904068;6.1630964453522;A
46.2778336;6.163143;A
46.2778336;6.163143;A
46.2084083;6.1631584;A
46.2636011;6.1631788;A
46.2794809;6.1632211;A
46.199942;6.1632375;A
46.204743113633;6.1632966134919;A
46.2086435;6.1632981;A
46.220486385749;6.163327911792;A
46.2078195;6.1633569;A
46.1929062;6.1633594;A
46.2895905;6.1634408;A
46.197803109411;6.163502219635;A
46.197803109411;6.163502219635;A
46.208616058108;6.1635172024384;A
46.192638850574;6.1635258793763;A
46.207983544799;6.163534641803;A
46.3744662;6.1635803;A
46.263594;6.1636275;A
46.164160785817;6.1636420012665;A
46.217515538929;6.1636690406913;A
46.16417564728;6.1636741877747;A
46.164146220426;6.1636741877747;A
46.164156368926;6.163727831955;A
46.194652713018;6.1638840570431;A
46.1844228958;6.16392526036;B
46.1844377518;6.16392526036;B
46.1898628;6.1639359;A
46.184400611848;6.1639359891938;A
46.194735334029;6.1639390423279;A
46.184110919137;6.1639681757019;A
46.184125775211;6.1639681757019;A
46.184162915377;6.163978904538;A
46.184393183809;6.1639789045403;A
46.184415467804;6.1639789045403;A
46.1843783278;6.16406473523;B
46.2054934;6.1640686;A
46.2081781;6.1641854;B
46.2039727;6.1641883;A
46.2814697;6.1642033;A
46.1712232;6.1642038;A
46.562516560682;6.164246259961;B
46.208066099164;6.1642720493652;A
46.2082097;6.164285;A
46.56266409543;6.1643320906494;A
46.208704628287;6.1643364223815;A
46.185410810384;6.164343684964;A
46.2833804;6.1643623;B
46.2833804;6.1643623;A
46.185410810384;6.1644080579804;A
46.185418238246;6.1644187868164;A
46.562657108084;6.1644268035889;A
46.372393523173;6.1644386068847;B
46.2080206;6.1645397;A
46.2054189;6.1646563;A
46.2807505;6.1647091;A
46.208107994841;6.1647112802399;B
46.2807251;6.1647237;A
46.2081263;6.1647736;A
46.2923369;6.1647751;A
46.2044034;6.1648909;A
46.208404652399;6.1650199618408;A
46.2045317;6.1650952;A
46.2045317;6.1650952;A
46.2045317;6.1650952;A
46.2056843;6.1651848;A
46.2056843;6.1651848;A
46.1839113;6.1651999;B
46.1839113;6.1651999;A
46.2082229;6.1653198;A
46.2082229;6.1653198;A
46.2082229;6.1653198;A
46.2082229;6.1653198;A
46.2082229;6.1653198;A
46.2082229;6.1653198;A
46.2808936;6.1653514;A
46.2811285;6.1654132;A
46.186849581968;6.165436944519;A
46.2004952;6.1654536;A
46.2810208;6.1654677;A
46.2810634;6.1654758;A
46.2810634;6.1654758;A
46.2810634;6.1654758;A
46.2810634;6.1654758;A
46.2810634;6.1654758;A
46.2810634;6.1654758;A
46.2821419;6.1654967;A
46.1725348;6.1655073;A
46.2821582;6.1655533;A
46.2821599;6.1655593;A
46.20039;6.1655807;A
46.207984133115;6.1656273461853;A
46.20793215941;6.1656273461853;A
46.279723137977;6.1656310962951;A
46.2797321;6.1657311;B
46.2797321;6.1657311;A
46.2797321;6.1657311;A
46.2797321;6.1657311;A
46.2797321;6.1657311;A
46.2876938;6.1657812999999;A
46.2876938;6.1657812999999;A
46.2876938;6.1657812999999;B
46.2876938;6.1657813;B
46.2876938;6.1657813;B
46.2876938;6.1657813;A
46.2804907;6.1658055;A
46.2804907;6.1658055;A
46.2804907;6.1658055;A
46.2804907;6.1658055;A
46.2804907;6.1658055;A
46.2804907;6.1658055;A
46.279753;6.1658098;B
46.2860156;6.1658393;A
46.284579818915;6.1658778595245;A
46.2006030513;6.1658902635681;A
46.2846817;6.165905;A
46.2765121;6.1659355;A
46.2798683;6.1659399;A
46.200732825845;6.1659578552948;A
46.2822881;6.1659676;A
46.200725400053;6.1659685841308;A
46.1847039;6.1659868;A
46.2922143;6.1659908;A
46.280963;6.1660034;A
46.280963;6.1660034;A
46.280963;6.1660034;A
46.280963;6.1660034;A
46.2062068;6.1660408;B
46.2062068;6.1660408;A
46.3734848;6.1660662;A
46.208480492473;6.1660944801483;A
46.2796893;6.1660967;A
46.3531254;6.166102;A
46.3531254;6.166102;A
46.3531254;6.166102;A
46.3531254;6.166102;A
46.205985853354;6.1661047234925;A
46.2796627;6.1661168;A
46.182105312348;6.1661246717499;A
46.2061811;6.1661611;A
46.2061811;6.1661611;A
46.201007579447;6.166172432016;B
46.200908355355;6.1662324802398;A
46.200915781123;6.1662324802398;A
46.283546;6.1662789;A
46.200945484182;6.1662861244201;A
46.200960335706;6.1662861244201;A
46.2009555;6.1662932;B
46.1830879;6.1662966;A
46.200982612984;6.1662968532562;A
46.2838161;6.1662985;A
46.200841266759;6.1663212570526;B
46.212572768126;6.1663641723968;A
46.201012316007;6.1663719551086;A
46.210551163273;6.1664055888233;A
46.201621224446;6.166435328125;B
46.279521;6.1664629;A
46.200954417587;6.1665143761016;A
46.201458282489;6.1665487289429;B
46.200977876421;6.1666123142944;A
46.200985302179;6.1666337719665;A
46.200955599141;6.1666552296386;A
46.563000256192;6.166657386261;A
46.201494987886;6.1666830913543;A
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.5631219;6.1666991;B
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.5631219;6.1666991;A
46.2805614;6.1667043;A
46.201517264947;6.1667152778625;A
46.2795421;6.1667249;A
46.2795421;6.1667249;A
46.201074411197;6.1667410603271;B
46.2799166;6.1667532;A
46.200952063221;6.166770028125;B
46.354294896442;6.1667801112534;A
46.354202910048;6.1668002595246;A
46.354293610451;6.1668176621796;A
46.2058468;6.1668267;A
46.2058468;6.1668267;A
46.2058468;6.1668267;A
46.2794679;6.1668545;A
46.35428620544;6.1668605775238;B
46.2011391;6.1668743;A
46.1824288;6.1668819;A
46.1824288;6.1668819;A
46.20114574929;6.1669757160522;A
46.5634232143;6.16701490592;B
46.2795353;6.1670338;B
46.201295690464;6.1670521965729;A
46.295195;6.1670798;A
46.2749362;6.1670904;A
46.201679606116;6.1670951119171;B
46.2794664;6.1671178;A
46.2794664;6.1671179;A
46.2772488;6.1671271;A
46.2772488;6.1671271;A
46.2772488;6.1671271;A
46.2772488;6.1671271;A
46.2772488;6.1671271;A
46.2014619;6.1673179;A
46.20138629162;6.1673418751465;A
46.225593255743;6.1673619541504;B
46.2776477;6.1674032;A
46.1787282;6.1674217;A
46.1958871;6.1674494;A
46.229539741584;6.1674593374512;B
46.201920939655;6.1674598923431;A
46.2798138;6.1674757;B
46.2065426;6.1674785;B
46.2798048;6.16748;B
46.2014553;6.1674872;A
46.2795559;6.1676002;A
46.2794399;6.1676561;A
46.2781255;6.1676608;A
46.2746742;6.1677971;A
46.273172;6.1678193;A
46.273172;6.1678193;A
46.273172;6.1678193;A
46.273172;6.1678193;A
46.273172;6.1678193;A
46.273172;6.1678193;A
46.273172;6.1678193;A
46.273172;6.1678193;A
46.2017278729;6.16798560531;B
46.2788711;6.1680393;B
46.2788292;6.1680685;A
46.276388;6.1680722999999;A
46.1731581;6.1681216;A
46.2769762;6.1682049;A
46.2763584;6.1682328;A
46.2763606;6.1682458;A
46.1956082;6.1682758;A
46.276888;6.1683457;A
46.1882396;6.1683782;A
46.3755626;6.1684125;A
46.1827391;6.1684162;A
46.2074663;6.1684346;A
46.2778352;6.1685403;A
46.2776698;6.1685704;A
46.2766785;6.1685817;A
46.2772703;6.1685959;B
46.2772703;6.1685959;A
46.2772703;6.1685959;A
46.2772703;6.1685959;A
46.2077008;6.1686942;A
46.2776265;6.168715;A
46.202576340399;6.1687213809204;A
46.210017905497;6.1687488561279;A
46.2766464;6.168763;A
46.2751475;6.1687663;A
46.2751676;6.1687856;A
46.222535129;6.16879961818;B
46.275195;6.1688121;A
46.275195;6.1688121;A
46.2752363;6.1688518;A
46.2038401;6.1688733;A
46.1635524;6.168882;A
46.2775924;6.1689265;A
46.2775924;6.1689265;A
46.2775924;6.1689265;A
46.276431;6.1689445;A
46.2775461;6.1689622;A
46.2767664;6.1690327;A
46.2771363;6.1690351;A
46.276327;6.169095;A
46.2769201;6.169107;A
46.2766506;6.1691392;A
46.2772541;6.169203;A
46.2765794;6.1692057;A
46.2763394;6.1692065;A
46.2763394;6.1692065;A
46.2763394;6.1692065;A
46.2763394;6.1692065;A
46.2763394;6.1692065;A
46.2763394;6.1692065;A
46.2763394;6.1692065;A
46.2763394;6.1692065;A
46.2771736;6.1692438;B
46.207878996106;6.1692520994751;A
46.2039758;6.1692546;A
46.207878996106;6.1692628283112;A
46.20793839468;6.1692628283112;A
46.2770478;6.1692646;B
46.207842416604;6.169272854245;A
46.207856721624;6.1692735571472;A
46.2078567216;6.16927355715;B
46.2079383947;6.16928428598;B
46.207916120222;6.1692842859833;A
46.207886420931;6.1692842859833;A
46.207908695401;6.1692842859833;A
46.207827022302;6.1692842859833;A
46.207916120222;6.1693057436554;A
46.2078864209;6.16931647249;B
46.2764819;6.1693378;A
46.2764819;6.1693378;B
46.2764894;6.1693537999999;A
46.2766484;6.1693569;A
46.2077111;6.1694007;A
46.2077111;6.1694007;A
46.2077111;6.1694007;A
46.177336131273;6.1694291532563;A
46.2008649;6.1694309;A
46.2773557;6.1694341;B
46.2773557;6.1694341;A
46.2773557;6.1694341;A
46.2773557;6.1694341;A
46.2773557;6.1694341;A
46.2767083;6.1694403;A
46.2877817;6.1694467;A
46.2756875;6.169454;A
46.2756875;6.169454;A
46.2756875;6.169454;A
46.2761837;6.1694548;A
46.2761837;6.1694548;A
46.2764921;6.169477;A
46.2764921;6.169477;B
46.3024213;6.1694841999999;A
46.286848;6.1694978;A
46.286848;6.1694978;A
46.2774682;6.1695189;A
46.2774682;6.1695189;A
46.2767148;6.1695754;A
46.2885924;6.1695859;A
46.3033989;6.1695935;A
46.2772768;6.1696176;A
46.2772768;6.1696176;A
46.2772768;6.1696176;A
46.2772768;6.1696176;A
46.2111941;6.1696517;A
46.210746386717;6.1696793827393;A
46.288715;6.1696815;A
46.561991288054;6.1696883703613;A
46.276873;6.1697179;A
46.276873;6.1697179;A
46.276873;6.1697179;A
46.276873;6.1697179;A
46.2769991;6.1697279;A
46.2769991;6.1697279;A
46.2769991;6.1697279;A
46.2765404;6.1697386;A
46.2762791;6.1697394;A
46.2763885;6.169833;A
46.2763885;6.169833;A
46.2763885;6.169833;A
46.2763885;6.169833;A
46.2763885;6.169833;A
46.2763885;6.169833;A
46.2763885;6.169833;A
46.2763885;6.169833;A
46.2763885;6.169833;A
46.2763885;6.169833;A
46.2764026;6.1698355;A
46.2764026;6.1698355;A
46.1791891;6.1699729;A
46.439949382327;6.1699828350098;A
46.170453;6.1699847;A
46.1792105;6.1699943;A
46.1792105;6.1699943;A
46.1792105;6.1699943;A
46.2110344;6.1699953;B
46.178844188079;6.1700299680756;A
46.2755021;6.1700301;A
46.178814473074;6.1700514257477;A
46.211089479457;6.1700522097923;B
46.178844188079;6.1700621545838;A
46.178866474323;6.1700728834198;A
46.179022477775;6.1700836122559;A
46.2763864;6.1700895;B
46.203103551382;6.170094671936;A
46.17921773919;6.1701020005554;A
46.179225167889;6.1701127293915;A
46.178836759329;6.1701265276001;A
46.2110398;6.1701912999999;A
46.2110398;6.1701912999999;A
46.2110398;6.1701912999999;A
46.2110398;6.1701912999999;A
46.2110398;6.1701913;A
46.563790959839;6.1702176137085;A
46.297491;6.1702744;A
46.1806948;6.1702899;A
46.211231636096;6.1703194826782;A
46.1805062;6.1703202;A
46.3023319;6.1703301;A
46.2741905;6.1703903;A
46.2741905;6.1703903;A
46.2741905;6.1703903;A
46.2741905;6.1703903;B
46.2741905;6.1703903;B
46.2741905;6.1703903;A
46.178873903069;6.1704483926819;A
46.2889657;6.1706033;A
46.178792186809;6.1706200540589;A
46.1788367593;6.1706629694;B
46.178844188079;6.1707273424195;A
46.56087;6.17089;A
46.56087;6.17089;A
46.56087;6.17089;A
46.56087;6.17089;A
46.56087;6.17089;A
46.56087;6.17089;A
46.56087;6.17089;A
46.56087;6.17089;A
46.56087;6.17089;A
46.56087;6.17089;A
46.56087;6.17089;A
46.56087;6.17089;B
46.56087;6.17089;A
46.178717899195;6.170995563321;A
46.178673326578;6.1710492075013;A
46.2986964;6.171064;A
46.178710470428;6.1711135805176;A
46.17864361148;6.1711994112061;A
46.178628753925;6.1712208688782;A
46.1193944;6.1713569;A
46.2054488;6.1714360999999;A
46.560856767118;6.1715955126617;B
46.1196997;6.1716805;A
46.5609496;6.1716891;A
46.5609496;6.1716891;B
46.5609496;6.1716891;A
46.5609496;6.1716891;A
46.5609496;6.1716891;A
46.5609496;6.1716891;A
46.5609496;6.1716891;B
46.5609496;6.1716891;A
46.5609496;6.1716891;A
46.5609496;6.1716891;A
46.5609496;6.1716891;A
46.5609496;6.1716891;A
46.56084201317;6.1717242586944;A
46.1717905;6.1721162;A
46.203734712807;6.1722833544922;A
46.1777209;6.1724451;A
46.565010293408;6.1725355868164;A
46.2117379;6.1725967;A
46.212012;6.172631;A
46.2001272;6.1726354;A
46.213211244861;6.1729194912292;A
46.212802917572;6.1729838642456;A
46.1772529;6.1730381;B
46.1772529;6.1730381;A
46.1772529;6.1730381;A
46.213909106289;6.1731018814422;A
46.3466969;6.1731422;A
46.213894258266;6.1731447967865;A
46.213787335763;6.173152419574;A
46.56554139221;6.1732222323242;A
46.1770503;6.1734184;A
46.2139729361;6.17348501349;B
46.213872639256;6.1735010147095;A
46.213908224388;6.1735015732256;A
46.213908224388;6.1735123020617;A
46.213869;6.1735172;A
46.213869;6.1735172;A
46.213869;6.1735172;A
46.213869;6.1735172;A
46.213869;6.1735172;A
46.213678961479;6.1735203060485;A
46.213980360127;6.173527928836;A
46.213913544078;6.173527928836;A
46.310046;6.1735347;B
46.213837529028;6.1737634390534;A
46.213785560861;6.1738278120697;A
46.213928392096;6.1738605227539;B
46.2012659;6.1738917;A
46.234936595022;6.1739754851166;A
46.184508890825;6.1739944052796;A
46.2529775457;6.17412592168;B
46.564794406805;6.1744090582275;A
46.190761;6.1747845;B
46.3755012;6.1748609;A
46.288259321342;6.1753437398547;A
46.2021323;6.1755014;A
46.2021323;6.1755014;A
46.2021323;6.1755014;A
46.186351;6.1755178999999;A
46.2073793;6.1759136;A
46.213308549534;6.176179359375;A
46.3005042;6.1766424;A
46.447105719575;6.1767205440551;A
46.3798941;6.1771197;A
46.2131275;6.1773778;A
46.3086548;6.1774006;A
46.3086548;6.1774006;A
46.3086548;6.1774006;B
46.3086548;6.1774006;A
46.3086548;6.1774006;A
46.3086548;6.1774006;A
46.1657981;6.177681;A
46.1657981;6.177681;A
46.1896504;6.1778535999999;A
46.218346379351;6.1779735967896;A
46.203168344803;6.1780669129669;A
46.203175770265;6.178088370639;A
46.4511191;6.1781115;A
46.411094;6.178359;A
46.1660489;6.178397;A
46.1688991;6.178683;A
46.1688427;6.1788148;A
46.4089582;6.1788509;B
46.4089582;6.1788509;A
46.4089582;6.1788509;A
46.4089582;6.1788509;A
46.1689464;6.1791466;A
46.1899303;6.1793237;A
46.320369316978;6.179546247626;B
46.3029082;6.1798745;A
46.588960847493;6.1799958485962;B
46.3035935;6.1801794;A
46.589196787813;6.1802962560058;A
46.2157246;6.1804114;B
46.1665544;6.1807045;A
46.582953916066;6.1807813809204;A
46.589491711769;6.1808970708252;B
46.2159825;6.1809498;B
46.3047371;6.1809939;A
46.2026459;6.1814525;A
46.1760109;6.1816158;A
46.180957667822;6.1818360565918;A
46.1788558;6.1820151;A
46.1772191;6.1820788;A
46.1788179;6.1822083;A
46.1773452;6.1823404;A
46.1772565;6.1823731;A
46.1792981;6.1825367;A
46.1792981;6.1825367;A
46.1676974;6.1826094;A
46.1788296;6.1828964;A
46.269214014584;6.1829548121811;A
46.1706649;6.1831039;A
46.17088;6.1832093;A
46.261622372313;6.1832479252503;A
46.261622372313;6.1832479252503;A
46.1603185;6.1832538;A
46.4047878;6.1832657;A
46.4047878;6.1832657;A
46.4047878;6.1832657;A
46.4047878;6.1832657;A
46.4047878;6.1832657;A
46.4047878;6.1832657;A
46.4047878;6.1832657;A
46.4047878;6.1832657;A
46.4047878;6.1832657;A
46.2194767;6.183577;B
46.3164165;6.1836475;A
46.1658026;6.1837279;A
46.1658026;6.1837279;A
46.1658026;6.1837279;A
46.1658026;6.1837279;A
46.1670634;6.1838412;B
46.1709057;6.183908;A
46.1724;6.1839772;A
46.1724;6.1839772;A
46.1691716;6.1839949;A
46.1655543;6.1840573;A
46.167257918131;6.1841544269836;A
46.1689318499;6.18420130031;B
46.1660228;6.1843072;A
46.226742658379;6.1845916564767;A
46.168159115248;6.1847484709472;A
46.183552018324;6.184766292572;A
46.2179498;6.1847843000001;A
46.183561981783;6.1848014978699;A
46.168233417126;6.18487721698;A
46.166707;6.184963;A
46.58406;6.18503;A
46.58406;6.18503;A
46.58406;6.18503;A
46.58406;6.18503;A
46.58406;6.18503;A
46.58406;6.18503;A
46.58406;6.18503;B
46.58406;6.18503;B
46.58406;6.18503;B
46.58406;6.18503;A
46.58406;6.18503;B
46.58406;6.18503;A
46.58406;6.18503;A
46.58406;6.18503;B
46.166903;6.1850739;A
46.166987;6.1850739;A
46.1983939;6.1851258;A
46.1983939;6.1851258;A
46.1983939;6.1851258;A
46.1983939;6.1851258;A
46.1668378;6.1853424;A
46.1668104;6.1853621;A
46.1668104;6.1853621;A
46.166888537595;6.1854351164551;A
46.1669834;6.1855523;A
46.1667509;6.1855558;A
46.1668216;6.185556;A
46.1668216;6.185556;A
46.1668216;6.185556;B
46.1668216;6.185556;A
46.1671913;6.1856382;A
46.1668345;6.1857325999999;A
46.168044;6.1857711;A
46.1668696;6.1858011;A
46.1668764;6.1858073;A
46.166799373149;6.1858320833893;A
46.1669147;6.1858931;A
46.1670159;6.1860435999999;A
46.1669381;6.1861426767211;A
46.1669381;6.1861426767211;A
46.1669381;6.1861426767211;A
46.1665741;6.1864648;A
46.1664402;6.1866723;A
46.199888640741;6.1868109230011;A
46.1673561;6.1869225;A
46.1673138;6.1870364;A
46.1997543385;6.18709928702;B
46.162183099585;6.1873343349182;A
46.197815486765;6.1875649456045;A
46.1692559;6.1876496;A
46.1692559;6.1876496;A
46.1699448;6.1878954;A
46.3176448;6.1879229;A
46.202511;6.1879342;A
46.1665762;6.188221;A
46.2246514;6.1883399;A
46.247618610446;6.1887337955811;B
46.162807916702;6.1891350483795;A
46.162834330358;6.1891404127975;A
46.162834330358;6.1891404127975;A
